,state_code,latitude,longitude,zip_code,id,city,Unnamed: 6,name,status,labels,founded_at,closed_at,first_funding_at,last_funding_at,age_first_funding_year,age_last_funding_year,age_first_milestone_year,age_last_milestone_year,relationships,funding_rounds,funding_total_usd,milestones,state_code.1,is_CA,is_NY,is_MA,is_TX,is_otherstate,category_code,is_software,is_web,is_mobile,is_enterprise,is_advertising,is_gamesvideo,is_ecommerce,is_biotech,is_consulting,is_othercategory,object_id,has_VC,has_angel,has_roundA,has_roundB,has_roundC,has_roundD,avg_participants,is_top500
619,CA,37.404788,-121.94084199999999,95134,c:35402,San Jose,San Jose CA 95134,RPO,closed,0,1/1/2005,6/1/2013,1/24/2006,9/13/2010,1.063,5.7014,,,0,3,44000000,0,CA,1,0,0,0,0,hardware,0,0,0,0,0,0,0,0,0,1,c:35402,0,0,0,1,1,0,4.5,1
620,CA,39.78373,-100.445882,94025,c:35433,Menlo Park,Menlo Park CA 94025,Trinity Biosystems,closed,0,1/1/2002,5/24/2010,7/18/2006,11/9/2009,4.5452,7.8603,,,2,2,28500000,0,CA,1,0,0,0,0,biotech,0,0,0,0,0,0,0,1,0,0,c:35433,1,0,0,1,0,0,4.5,1
621,WA,39.78373,-100.445882,98104,c:35475,Seattle,Seattle WA 98104,Teranode,closed,0,1/1/2002,8/17/2013,9/12/2005,10/2/2009,3.6986,7.7562,,,6,2,10400000,0,WA,0,0,0,0,1,software,1,0,0,0,0,0,0,0,0,0,c:35475,0,0,0,1,0,0,4.0,1
622,TX,30.265927,-97.783642,78746,c:35511,Austin,Austin TX 78746,"LifeSize, a Division of Logitech",acquired,1,1/1/2003,,12/19/2005,9/18/2006,2.9671,3.7151,6.9671,8.3342,16,2,42500000,3,TX,0,0,0,1,0,public_relations,0,0,0,0,0,0,0,0,0,1,c:35511,0,0,0,0,1,1,5.5,1
623,CA,37.320309,-122.05004,95014,c:35579,Cupertino,Cupertino CA 95014,XtremIO,acquired,1,1/1/2009,,11/11/2009,12/5/2011,0.8603,2.926,3.0,3.0,4,3,19000000,1,CA,1,0,0,0,0,enterprise,0,0,0,1,0,0,0,0,0,0,c:35579,0,0,1,1,0,0,2.0,1
624,CA,37.548415000000006,-122.31563600000001,94403,c:3562,San Mateo,,Etelos,closed,0,5/1/1999,1/1/2013,9/30/2009,5/29/2012,10.4247,13.0877,8.9808,12.7233,4,3,4087500,3,CA,1,0,0,0,0,enterprise,0,0,0,1,0,0,0,0,0,0,c:3562,1,1,0,0,0,0,1.0,0
625,CA,33.708708,-117.852069,92705,c:35712,Santa Ana,Santa Ana CA 92705,Mophie,acquired,1,5/24/2005,,8/1/2006,8/1/2006,1.189,1.189,2.189,7.7753,5,1,1000000,3,CA,1,0,0,0,0,hardware,0,0,0,0,0,0,0,0,0,1,c:35712,1,0,0,0,0,0,2.0,1
626,CA,37.779281,-122.41923600000001,94105,c:35848,San Francisco,San Francisco CA 94105,Miso,acquired,1,3/1/2010,,5/22/2010,12/1/2011,0.2247,1.7534,0.7534,2.926,10,3,5500000,3,CA,1,0,0,0,0,mobile,0,0,1,0,0,0,0,0,0,0,c:35848,0,1,1,1,0,0,4.0,1
627,CA,38.232583,-122.63646499999999,94954,c:35887,Petaluma,Petaluma CA 94954,Teknovus,acquired,1,1/1/2001,,1/1/2002,11/16/2009,1.0,8.8795,4.0027,9.1863,7,5,62600000,2,CA,1,0,0,0,0,semiconductor,0,0,0,0,0,0,0,0,0,1,c:35887,1,0,1,1,1,1,9.3333,1
628,AR,34.748528,-92.28715799999999,72201,c:35903,Little Rock,Little Rock AR 72201,JavaJobs,closed,0,1/1/1997,11/3/2012,10/1/2006,10/1/2006,9.7534,9.7534,9.7534,9.7534,1,1,50000,1,AR,0,0,0,0,1,software,1,0,0,0,0,0,0,0,0,0,c:35903,1,0,0,0,0,0,1.0,0
629,CA,37.398022,-122.04914299999999,94043,c:3610,Mountain View,,Clearwell Systems,acquired,1,12/6/2004,5/19/2011,4/4/2006,8/22/2007,1.3259999999999998,2.7096,4.3699,6.462999999999999,6,2,29000000,3,CA,1,0,0,0,0,software,1,0,0,0,0,0,0,0,0,0,c:3610,0,0,0,1,1,0,2.5,1
630,CA,34.019657,-118.487549,90404,c:36151,Santa Monica,Santa Monica CA 90404,ShoeDazzle,acquired,1,3/1/2009,,11/19/2009,10/3/2012,0.7205,3.5945,2.8384,4.0192,17,4,66000000,4,CA,1,0,0,0,0,fashion,0,0,0,0,0,0,0,0,0,1,c:36151,1,0,1,1,1,0,2.3333,1
631,TX,30.271129,-97.74369899999999,78730,c:36192,Austin,Austin TX 78730,Storspeed,closed,0,1/1/2007,3/4/2010,6/7/2007,6/7/2007,0.4301,0.4301,2.0027,2.0027,6,1,13000000,1,TX,0,0,0,1,0,software,1,0,0,0,0,0,0,0,0,0,c:36192,0,0,1,0,0,0,4.0,1
632,CA,37.779281,-122.41923600000001,94107,c:36276,San Francisco,San Francisco CA 94107,NewsBasis,closed,0,1/1/2009,12/16/2012,11/1/2009,11/1/2009,0.8329,0.8329,,,3,1,545000,0,CA,1,0,0,0,0,public_relations,0,0,0,0,0,0,0,0,0,1,c:36276,0,1,0,0,0,0,2.0,1
633,MA,42.558426000000004,-71.268947,1821,c:36310,Billerica,Billerica MA 1821,Nexx Systems,acquired,1,1/1/2001,,9/29/2005,12/14/2009,4.7452,8.9562,5.0027,5.0027,10,3,15247925,1,MA,0,0,1,0,0,semiconductor,0,0,0,0,0,0,0,0,0,1,c:36310,0,0,0,0,1,1,1.5,1
634,CA,37.484347,-122.225803,94063,c:36484,Redwood City,Redwood City CA 94063,Calibra Medical,acquired,1,1/1/2004,,11/24/2009,4/15/2011,5.9014,7.2904,,,1,4,19800000,0,CA,1,0,0,0,0,biotech,0,0,0,0,0,0,0,1,0,0,c:36484,1,0,0,0,0,1,5.0,1
635,CA,32.877656,-117.210595,92121,c:365,San Diego,,Nirvanix,closed,0,7/1/2007,10/15/2013,9/18/2007,5/3/2012,0.2164,4.8438,0.2164,6.2466,22,5,70000000,5,CA,1,0,0,0,0,enterprise,0,0,0,1,0,0,0,0,0,0,c:365,1,0,1,1,1,0,4.2,1
636,TX,30.435078999999998,-97.770139,78729,c:36579,Austin,Austin TX 78729,SemiSouth Laboratories,closed,0,7/1/2000,6/1/2013,6/14/2005,10/22/2010,4.9562,10.3151,,,0,4,39000000,0,TX,0,0,0,1,0,semiconductor,0,0,0,0,0,0,0,0,0,1,c:36579,1,0,1,0,0,0,3.0,0
637,CA,37.437328,-122.15992800000001,94306,c:367,Palo Alto,,Conecta 2,closed,0,6/6/2012,1/1/2012,6/1/2007,6/1/2007,-5.0192,-5.0192,,,5,1,15000,0,CA,1,0,0,0,0,consulting,0,0,0,0,0,0,0,0,1,0,c:367,0,1,0,0,0,0,1.0,1
638,PA,40.418851000000004,-79.904163,15218,c:36742,Pittsburgh,Pittsburgh PA 15218,ThermalTherapeuticSystems,closed,0,6/1/2006,3/13/2013,12/1/2009,11/9/2011,3.5041,5.4438,,,3,2,3508462,0,PA,0,0,0,0,1,medical,0,0,0,0,0,0,0,0,0,1,c:36742,1,0,1,0,0,0,3.0,1
639,NY,40.73901,-73.997259,10011,c:3686,New York,New York NY 10011,Game Trust,acquired,1,1/1/2002,,6/1/2005,11/15/2005,3.4164,3.8739999999999997,7.7534,7.7534,3,2,9000000,1,NY,0,1,0,0,0,software,1,0,0,0,0,0,0,0,0,0,c:3686,1,0,0,1,0,0,4.0,1
640,WA,47.614422,-122.19233700000001,98007,c:36868,Bellevue,Bellevue WA 98007,Blade Games World,closed,0,2/1/2004,7/22/2012,4/17/2009,11/20/2009,5.211,5.8055,6.6685,7.1671,5,2,5926462,2,WA,0,0,0,0,1,games_video,0,0,0,0,0,1,0,0,0,0,c:36868,1,0,0,0,0,0,1.5,0
641,MN,44.950404,-93.10150300000001,55113,c:36892,Saint Paul,Saint Paul MN 55113,Apnex Medical,closed,0,1/1/2006,5/1/2013,12/2/2009,9/24/2012,3.9205,6.7342,,,3,3,44000000,0,MN,0,0,0,0,1,medical,0,0,0,0,0,0,0,0,0,1,c:36892,1,0,0,1,1,0,2.3333,1
642,TX,30.2653441,-97.74358570000001,78701,c:36920,Austin,,"RetailMeNot, Inc.",acquired,1,5/1/2007,,11/1/2009,11/10/2011,2.5068,4.5315,4.9315,5.6767,37,5,299500000,2,TX,0,0,0,1,0,web,0,1,0,0,0,0,0,0,0,0,c:36920,1,0,1,0,1,0,1.75,1
643,NY,40.730646,-73.986614,10119,c:36936,New York,New York NY 10119,Genesis Networks,acquired,1,1/1/2002,,9/26/2006,5/6/2010,4.737,8.3479,,,4,10,22165091,0,NY,0,1,0,0,0,network_hosting,0,0,0,0,0,0,0,0,0,1,c:36936,1,0,0,1,0,0,2.0,1
644,TX,30.387275,-97.759511,78759,c:3717,Austin,,itzbig,closed,0,6/1/2006,3/24/2010,2/27/2007,2/27/2007,0.7425,0.7425,1.1671,3.9151,9,1,4000000,2,TX,0,0,0,1,0,search,0,0,0,0,0,0,0,0,0,1,c:3717,0,0,1,0,0,0,2.0,1
645,OH,41.505161,-81.693445,44131,c:37173,Cleveland,Cleveland OH 44131,Five Star Technologies,closed,0,1/1/1999,2/2/2012,11/30/2006,11/24/2009,7.9178,10.9041,,,4,3,13222860,0,OH,0,0,0,0,1,other,0,0,0,0,0,0,0,0,0,1,c:37173,1,0,0,0,0,0,3.0,1
646,WA,47.603832000000004,-122.33006200000001,98103,c:37215,Seattle,Seattle WA 98103,Dashwire,acquired,1,8/11/2006,,1/31/2009,12/28/2010,2.4767,4.3836,3.3945,4.9863,10,3,5056559,2,WA,0,0,0,0,1,mobile,0,0,1,0,0,0,0,0,0,0,c:37215,1,0,1,0,0,0,1.6667,1
647,MO,39.78373,-100.445882,63017 3407,c:37243,St. Louis,St. Louis MO 63017 3407,Mobile Armor,acquired,1,1/1/2002,,6/14/2007,3/3/2010,5.4521,8.1726,7.5014,7.5014,5,4,9000000,1,MO,0,0,0,0,1,security,0,0,0,0,0,0,0,0,0,1,c:37243,1,0,1,0,0,0,2.0,1
648,CA,37.779281,-122.41923600000001,94103,c:37304,San Francisco,San Francisco CA 94103,HipChat,acquired,1,9/1/2009,,8/10/2010,8/10/2010,0.9397,0.9397,1.4959,3.8164,4,1,100000,2,CA,1,0,0,0,0,messaging,0,0,0,0,0,0,0,0,0,1,c:37304,0,1,0,0,0,0,3.0,1
649,MA,42.485093,-71.43284,1720,c:37335,Acton,Acton MA 1720,Tatara Systems,acquired,1,1/1/2001,,1/20/2004,6/22/2010,3.0521,9.4767,1.0,1.0,4,5,33000000,1,MA,0,0,1,0,0,mobile,0,0,1,0,0,0,0,0,0,0,c:37335,1,0,0,1,1,1,2.0,1
650,NY,40.750519,-73.993494,10001,c:37635,New York,New York NY 10001,Venmo,acquired,1,4/4/2009,,5/7/2010,8/1/2011,1.0904,2.326,2.8301,4.6904,8,2,1200000,2,NY,0,1,0,0,0,mobile,0,0,1,0,0,0,0,0,0,0,c:37635,0,1,1,0,0,0,6.0,1
651,TX,30.409765000000004,-97.75101,78759,c:37647,Austin,Austin TX 78759,NextIO,closed,0,1/1/2003,7/1/2013,1/11/2005,5/17/2012,2.0301,9.3808,9.0055,9.0055,10,4,49600000,1,TX,0,0,0,1,0,hardware,0,0,0,0,0,0,0,0,0,1,c:37647,0,0,0,1,1,0,2.6667,1
652,CA,37.761795500000005,-122.40927040000001,94110,c:3770,San Francisco,,Xoopit,acquired,1,1/1/2004,,12/1/2006,4/2/2008,2.9178,4.2548,2.0027,7.1699,4,2,6500000,3,CA,1,0,0,0,0,web,0,1,0,0,0,0,0,0,0,0,c:3770,0,0,1,0,0,0,7.0,1
653,CA,37.404788,-121.94084199999999,95134,c:37712,San Jose,San Jose CA 95134,Teranetics,acquired,1,1/1/2000,,11/21/2006,5/27/2010,6.8932,10.4082,,,5,3,52800000,0,CA,1,0,0,0,0,semiconductor,0,0,0,0,0,0,0,0,0,1,c:37712,1,0,0,0,1,0,5.3333,1
654,MA,42.337041,-71.209221,2460,c:37752,Newton,Newton MA 2460,Zeo,closed,0,12/1/2003,12/1/2012,12/15/2009,5/3/2012,6.0438,8.4274,7.0,9.4795,15,5,26138500,3,MA,0,0,1,0,0,analytics,0,0,0,0,0,0,0,0,0,1,c:37752,0,0,0,0,1,0,3.0,1
655,MA,42.49173,-71.28179499999999,1730,c:37766,Bedford,Bedford MA 1730,Reveal Imaging Technologies,acquired,1,10/1/2002,,1/1/2005,3/28/2008,2.2548,5.4932,0.2521,0.2521,4,2,25300000,1,MA,0,0,1,0,0,security,0,0,0,0,0,0,0,0,0,1,c:37766,1,0,0,1,0,0,3.5,1
656,CT,44.671539,-70.144101,6032,c:37780,Farmington,Farmington CT 6032,LegiTime Technologies,closed,0,1/1/2005,9/15/2010,3/1/2007,12/15/2009,2.1616,4.9562,,,2,2,4000000,0,CT,0,0,0,0,1,messaging,0,0,0,0,0,0,0,0,0,1,c:37780,0,0,1,0,0,0,2.0,1
657,NY,40.730646,-73.986614,10014,c:37826,New York,New York NY 10014,BuyWithMe,acquired,1,3/1/2009,,1/20/2010,6/1/2011,0.8904,2.2521,2.6603,2.7534,21,4,36500000,3,NY,0,1,0,0,0,ecommerce,0,0,0,0,0,0,1,0,0,0,c:37826,0,0,1,1,1,0,1.5,1
658,MA,42.493446999999996,-71.514104,1719,c:37928,Boxborough,Boxborough MA 1719,Digital Reef,acquired,1,1/1/2006,,1/1/2006,10/1/2008,0.0,2.7507,3.3315,5.2438,9,2,20000000,2,MA,0,0,1,0,0,enterprise,0,0,0,1,0,0,0,0,0,0,c:37928,0,0,1,1,0,0,1.0,1
659,MA,42.537592,-71.51201,1460,c:37929,Littleton,Littleton MA 1460,Akorri Networks,acquired,1,1/1/2005,,5/5/2005,3/23/2010,0.3397,5.2247,3.0,6.0329,5,4,48730000,3,MA,0,0,1,0,0,software,1,0,0,0,0,0,0,0,0,0,c:37929,1,0,1,1,1,0,3.0,1
660,MN,44.966590000000004,-93.33194300000001,55416,c:37934,Golden Valley,Golden Valley MN 55416,Kardia Health Systems,closed,0,1/1/2006,2/21/2012,1/1/2007,1/1/2008,1.0,2.0,3.2493,3.2493,2,2,18400000,1,MN,0,0,0,0,1,enterprise,0,0,0,1,0,0,0,0,0,0,c:37934,1,0,0,0,0,0,1.0,0
661,CA,37.788482,-122.409173,94102,c:38,San Francisco,,Kyte,acquired,1,12/1/2006,,7/1/2007,3/1/2012,0.5808,5.2521,3.0877,4.1699,11,4,23350000,2,CA,1,0,0,0,0,games_video,0,0,0,0,0,1,0,0,0,0,c:38,0,1,1,1,0,0,3.0,1
662,NY,40.730646,-73.986614,10014,c:38019,New York,New York NY 10014,Thwapr,closed,0,1/1/2007,7/20/2013,1/1/2009,1/1/2010,2.0027,3.0027,2.0877,4.0685,7,2,2000000,3,NY,0,1,0,0,0,photo_video,0,0,0,0,0,0,0,0,0,1,c:38019,1,1,0,0,0,0,3.0,0
663,WA,47.603832000000004,-122.33006200000001,98101,c:38095,Seattle,Seattle WA 98101,StartupDigest,acquired,1,11/16/2009,,3/9/2011,3/9/2011,1.3096,1.3096,1.3096,2.8822,11,1,200000,3,WA,0,0,0,0,1,news,0,0,0,0,0,0,0,0,0,1,c:38095,1,0,0,0,0,0,1.0,0
664,NC,35.996653,-78.90180500000001,27713,c:38123,Durham,Durham NC 27713,Hatteras Networks,acquired,1,1/1/2000,,6/8/2005,6/1/2006,5.4384,6.4192,6.0055,6.0055,26,2,36000000,1,NC,0,0,0,0,1,software,1,0,0,0,0,0,0,0,0,0,c:38123,1,0,0,0,0,1,3.5,1
665,CA,32.833501,-117.26162,92037,c:38196,La Jolla,La Jolla CA 92037,Ortiva Wireless,acquired,1,1/1/2004,,2/1/2005,10/4/2011,1.0877,7.7616,6.8849,6.8849,9,5,40000000,1,CA,1,0,0,0,0,mobile,0,0,1,0,0,0,0,0,0,0,c:38196,1,0,1,1,1,0,4.0,1
666,CA,37.658313,-122.39103200000001,94080,c:38220,South San Francisco,South San Francisco CA 94080,iCurrent,acquired,1,1/1/2006,,8/1/2008,8/1/2008,2.5836,2.5836,2.0,2.0,5,1,3000000,1,CA,1,0,0,0,0,web,0,1,0,0,0,0,0,0,0,0,c:38220,0,0,1,0,0,0,1.0,1
667,MA,42.504816999999996,-71.195611,1803,c:38273,Burlington,Burlington MA 1803,Digit Wireless,closed,0,1/1/2000,1/1/2012,3/14/2005,2/11/2008,5.2027,8.1178,8.0055,8.0055,2,2,10000000,1,MA,0,0,1,0,0,public_relations,0,0,0,0,0,0,0,0,0,1,c:38273,1,0,0,0,1,0,2.5,1
668,CA,37.566009,-122.321646,94401,c:38317,San Mateo,San Mateo CA 94401,XDN/3Crowd Technologies,acquired,1,1/1/2010,,12/22/2009,7/1/2012,-0.0274,2.4986,0.9178,2.4164,12,3,7289000,3,CA,1,0,0,0,0,enterprise,0,0,0,1,0,0,0,0,0,0,c:38317,1,0,1,0,0,0,2.3333,1
669,CA,37.755068,-122.418026,94110,c:38337,San Francisco,,about.me,acquired,1,2/5/2013,,2/5/2013,2/5/2013,0.0,0.0,-1.8027,-0.0959,21,1,5675000,2,CA,1,0,0,0,0,web,0,1,0,0,0,0,0,0,0,0,c:38337,1,0,0,0,0,0,4.0,1
670,CA,37.314002,-121.93236499999999,95128,c:38338,San Jose,San Jose CA 95128,41st Parameter,acquired,1,1/1/2004,,5/8/2006,4/11/2012,2.3507,8.2822,1.0027,8.2849,16,4,38064570,2,CA,1,0,0,0,0,security,0,0,0,0,0,0,0,0,0,1,c:38338,1,0,0,1,1,1,3.0,1
671,CA,37.779281,-122.41923600000001,94110,c:38339,San Francisco,San Francisco CA 94110,Flowtown,acquired,1,2/1/2009,,8/25/2010,8/25/2010,1.5616,1.5616,1.2438,1.7726,6,1,750000,3,CA,1,0,0,0,0,analytics,0,0,0,0,0,0,0,0,0,1,c:38339,0,1,0,0,0,0,9.0,1
672,NC,35.986906,-78.896718,27701,c:38460,Durham,Durham NC 27701,EvoApp,closed,0,1/1/2009,1/1/2013,10/15/2010,4/20/2012,1.7863,3.3014,2.0822,2.3288,8,3,3352194,2,NC,0,0,0,0,1,analytics,0,0,0,0,0,0,0,0,0,1,c:38460,0,1,1,0,0,0,9.5,0
673,NM,35.084103000000006,-106.650985,87102,c:38504,Albuquerque,Albuquerque NM 87102,iosil Energy,closed,0,1/1/2007,3/4/2012,12/24/2009,3/17/2012,2.9808,5.211,,,4,2,13875001,0,NM,0,0,0,0,1,cleantech,0,0,0,0,0,0,0,0,0,1,c:38504,0,0,0,0,0,0,10.0,1
674,CA,37.484347,-122.225803,94063,c:38590,Redwood City,Redwood City CA 94063,iGroup Network,closed,0,1/1/2006,2/24/2012,6/1/2007,1/11/2008,1.4137,2.0274,,,0,2,2240000,0,CA,1,0,0,0,0,web,0,1,0,0,0,0,0,0,0,0,c:38590,1,1,0,0,0,0,2.0,1
675,CA,34.491118,-119.80809599999999,93105,c:38655,Santa Barbara,Santa Barbara CA 93105,Make It Work,closed,0,1/1/1995,6/1/2012,11/15/2005,11/15/2005,10.8795,10.8795,15.4986,15.4986,3,1,1000000,1,CA,1,0,0,0,0,hardware,0,0,0,0,0,0,0,0,0,1,c:38655,0,0,1,0,0,0,2.0,1
676,MA,42.599814,-71.367284,1824,c:38721,Chelmsford,Chelmsford MA 1824,Desktone,acquired,1,1/1/2006,,7/30/2007,12/16/2011,1.5753,5.9589,4.4164,4.4164,6,5,25413298,1,MA,0,0,1,0,0,network_hosting,0,0,0,0,0,0,0,0,0,1,c:38721,1,0,1,1,0,0,3.0,1
677,CA,37.779281,-122.41923600000001,94110,c:38794,San Francisco,San Francisco CA 94110,Hello Chair,closed,0,1/1/2006,7/1/2013,6/1/2007,4/12/2010,1.4137,4.2795,1.3288,5.1836,5,2,889999,2,CA,1,0,0,0,0,mobile,0,0,1,0,0,0,0,0,0,0,c:38794,1,1,0,0,0,0,3.5,1
678,NY,40.934803,-73.901839,10701,c:3902,Yonkers,,Jodange,closed,0,1/1/2007,2/24/2011,4/27/2009,4/27/2009,2.3205,2.3205,1.0,1.2548,1,1,1200000,2,NY,0,1,0,0,0,web,0,1,0,0,0,0,0,0,0,0,c:3902,0,1,0,0,0,0,4.0,0
679,CA,33.570171,-117.710676,92656,c:39101,Aliso Viejo,Aliso Viejo CA 92656,Gaikai,acquired,1,11/1/2008,,1/5/2010,7/20/2011,1.1781,2.7151,2.5178,3.6685,21,3,45039999,3,CA,1,0,0,0,0,games_video,0,0,0,0,0,1,0,0,0,0,c:39101,0,0,1,1,1,0,3.6667,1
680,CA,39.78373,-100.445882,94025,c:39105,Menlo Park,Menlo Park CA 94025,iKoa,closed,0,1/1/2006,7/1/2012,6/5/2007,7/16/2010,1.4247,4.5397,,,0,3,18700000,0,CA,1,0,0,0,0,semiconductor,0,0,0,0,0,0,0,0,0,1,c:39105,1,0,1,0,0,0,2.0,1
681,WA,47.63609,-122.327028,98102,c:39106,Seattle,,Azaleos,acquired,1,5/11/2004,,11/6/2007,11/6/2007,3.4904,3.4904,5.6603,8.3425,10,1,10000000,3,WA,0,0,0,0,1,enterprise,0,0,0,1,0,0,0,0,0,0,c:39106,0,0,0,0,1,0,2.0,1
682,NY,40.825655,-73.46762199999999,11797,c:39283,Woodbury,Woodbury NY 11797,Cloverleaf Communications,acquired,1,1/1/2001,,6/28/2005,6/28/2005,4.4904,4.4904,,,2,1,11000000,0,NY,0,1,0,0,0,public_relations,0,0,0,0,0,0,0,0,0,1,c:39283,0,0,0,0,1,0,3.0,1
683,NJ,40.944542999999996,-74.075419,7652,c:39364,Paramus,Paramus NJ 7652,AkaRx,acquired,1,1/1/2005,,1/7/2010,1/7/2010,5.0192,5.0192,,,1,1,26100000,0,NJ,0,0,0,0,1,biotech,0,0,0,0,0,0,0,1,0,0,c:39364,1,0,0,0,0,0,2.0,1
684,CA,37.779281,-122.41923600000001,94133,c:39399,San Francisco,San Francisco CA 94133,Sweepery,closed,0,8/1/2008,6/29/2011,9/1/2008,12/1/2009,0.0849,1.3342,,,6,2,500000,0,CA,1,0,0,0,0,software,1,0,0,0,0,0,0,0,0,0,c:39399,0,0,0,0,0,0,1.0,1
685,CA,37.4429885,-122.16241310000001,94025,c:3949,Menlo Park,,Zong,acquired,1,11/15/2000,,7/1/2005,4/26/2010,4.6274,9.4493,10.1342,10.6493,22,3,27500000,3,CA,1,0,0,0,0,mobile,0,0,1,0,0,0,0,0,0,0,c:3949,0,0,1,1,0,0,1.0,1
686,CA,37.504764,-122.25956799999999,94085,c:3950,Sunnyvale,,Cotendo,acquired,1,1/1/2008,,1/1/2008,6/15/2011,0.0,3.4548,2.0247,3.9753,9,4,36000000,3,CA,1,0,0,0,0,software,1,0,0,0,0,0,0,0,0,0,c:3950,0,0,1,1,1,1,3.0,1
687,MD,38.988766,-76.940952,20742,c:39507,College Park,College Park MD 20742,Zymetis,closed,0,1/1/2006,12/7/2012,1/11/2010,1/31/2010,4.0301,4.0849,,,3,2,2257464,0,MD,0,0,0,0,1,biotech,0,0,0,0,0,0,0,1,0,0,c:39507,1,0,0,0,0,0,1.0,0
688,CA,37.440682,-122.123103,94303,c:39521,Palo Alto,Palo Alto CA 94303,Nicira Networks,acquired,1,1/1/2007,,6/25/2009,2/3/2011,2.4822,4.0932,4.7507,6.3068,13,4,41815432,2,CA,1,0,0,0,0,network_hosting,0,0,0,0,0,0,0,0,0,1,c:39521,0,0,1,1,1,0,2.0,1
689,CA,37.440682,-122.123103,94303,c:39561,Palo Alto,Palo Alto CA 94303,Nuvosun,acquired,1,1/1/2008,,1/8/2010,8/5/2011,2.0219,3.5945,0.0,0.0,2,2,17459444,1,CA,1,0,0,0,0,cleantech,0,0,0,0,0,0,0,0,0,1,c:39561,1,0,0,0,0,0,1.0,0
690,CT,28.511540000000004,-81.314841,6511,c:39596,New Haven,New Haven CT 6511,Helix Therapeutics,closed,0,1/1/2006,2/1/2011,1/11/2010,11/23/2010,4.0301,4.8959,4.8959,4.8959,3,2,3100000,1,CT,0,0,0,0,1,biotech,0,0,0,0,0,0,0,1,0,0,c:39596,1,0,0,0,0,0,1.5,1
691,CA,37.778613,-122.39528899999999,94404,c:3962,San Mateo,,GuardianEdge Technologies,acquired,1,1/1/2002,,6/6/2005,7/23/2007,3.4301,5.5589,7.8384,7.8384,10,3,19500000,1,CA,1,0,0,0,0,software,1,0,0,0,0,0,0,0,0,0,c:3962,0,0,1,1,0,0,3.3333,1
692,OR,45.522894,-122.989827,97124,c:39661,Hillsboro,Hillsboro OR 97124,Spectrawatt,closed,0,1/1/2008,10/25/2012,1/12/2010,1/12/2010,2.0329,2.0329,0.0,0.0,1,1,41400000,1,OR,0,0,0,0,1,cleantech,0,0,0,0,0,0,0,0,0,1,c:39661,1,0,0,0,0,0,3.0,1
693,TX,30.280147999999997,-97.74990799999999,78701,c:39755,Austin,Austin TX 78701,MPOWER Mobile,closed,0,1/1/2005,6/8/2012,10/28/2009,10/28/2009,4.8247,4.8247,0.2466,0.2466,1,1,5000000,1,TX,0,0,0,1,0,mobile,0,0,1,0,0,0,0,0,0,0,c:39755,1,0,0,0,0,0,1.0,1
694,NY,40.730646,-73.986614,10010,c:39801,New York,New York NY 10010,Storm Exchange,closed,0,4/1/2006,3/12/2009,12/1/2006,3/4/2008,0.6685,1.926,0.0,0.0,2,2,10800000,1,NY,0,1,0,0,0,enterprise,0,0,0,1,0,0,0,0,0,0,c:39801,1,0,1,0,0,0,2.0,1
695,CA,37.45604,-122.165399,94025,c:3986,Menlo Park,,Krugle,acquired,1,1/1/2006,,5/31/2006,5/31/2006,0.41100000000000003,0.41100000000000003,0.0,2.5342,10,1,6100000,2,CA,1,0,0,0,0,search,0,0,0,0,0,0,0,0,0,1,c:3986,0,0,0,1,0,0,4.0,1
696,VA,38.969532,-77.385948,20170,c:39877,Herndon,Herndon VA 20170,NetWitness,acquired,1,1/1/2006,,1/14/2010,1/14/2010,4.0384,4.0384,0.7479,0.7479,12,1,5689647,1,VA,0,0,0,0,1,software,1,0,0,0,0,0,0,0,0,0,c:39877,0,0,0,1,0,0,1.0,1
697,CA,37.779281,-122.41923600000001,94108,c:3991,San Francisco,San Francisco CA 94108,Pure Digital Technologies,acquired,1,9/1/2001,,1/1/2004,8/18/2008,2.3342,6.9671,4.0027,8.3014,11,3,68200000,3,CA,1,0,0,0,0,hardware,0,0,0,0,0,0,0,0,0,1,c:3991,1,1,0,0,0,0,4.0,1
698,CA,37.764726,-122.39452299999999,94107,c:4,San Francisco,,Digg,acquired,1,10/11/2004,,10/1/2005,7/12/2011,0.9726,6.7534,5.2466,9.1534,57,4,45000000,8,CA,1,0,0,0,0,news,0,0,0,0,0,0,0,0,0,1,c:4,0,0,1,1,1,1,4.6667,1
699,CA,32.902266,-117.20833999999999,92121,c:40,San Diego,,Veoh,acquired,1,1/1/2004,,7/1/2005,6/3/2008,1.4986,4.4247,4.0877,9.737,15,4,69750000,4,CA,1,0,0,0,0,games_video,0,0,0,0,0,1,0,0,0,0,c:40,0,0,1,1,1,1,5.0,1
700,CA,37.390704,-122.03039,94085,c:4014,Sunnyvale,,SiBEAM,acquired,1,12/1/2004,,12/1/2004,3/9/2010,0.0,5.2712,3.8329,4.0877,14,6,113750000,2,CA,1,0,0,0,0,mobile,0,0,1,0,0,0,0,0,0,0,c:4014,1,1,1,1,1,1,2.1667,1
701,CA,37.404788,-121.94084199999999,95134,c:40147,San Jose,San Jose CA 95134,C2 Microsystems,closed,0,1/1/2004,11/5/2012,10/12/2009,10/12/2009,5.7836,5.7836,2.0027,2.0027,1,1,10000000,1,CA,1,0,0,0,0,hardware,0,0,0,0,0,0,0,0,0,1,c:40147,1,0,0,0,0,0,3.0,1
